timestamp,temperature,humidity,wind_speed,wind_direction,pressure,hour,day,month,temperature_change,humidity_change,pressure_change,wind_speed_change,temperature_rolling_mean,temperature_rolling_std,humidity_rolling_mean,pressure_rolling_mean,temperature_deviation,humidity_deviation,pressure_deviation
2012-08-23 16:00:00,-14.48,39.07,3.79,235.02,968.0,16.0,23.0,8.0,-0.4299999999999997,-5.479999999999997,-0.07000000000005002,1.02,-13.363333333333335,0.8441247933019598,41.65833333333333,969.29,-1.1166666666666654,-2.588333333333331,-1.2899999999999636
2012-08-23 17:00:00,-14.47,41.68,1.81,180.05,967.33,17.0,23.0,8.0,0.009999999999999787,2.6099999999999994,-0.6699999999999591,-1.98,-13.623333333333335,0.9139292459852015,41.13,968.6666666666666,-0.8466666666666658,0.5499999999999972,-1.3366666666665878
2012-08-23 18:00:00,-15.08,49.7,1.2,119.18,967.0,18.0,23.0,8.0,-0.6099999999999994,8.020000000000003,-0.3300000000000409,-0.6100000000000001,-13.93,1.0570714261583345,41.76166666666666,968.1116666666667,-1.1500000000000004,7.93833333333334,-1.1116666666666788
2012-08-23 19:00:00,-16.11,50.79,3.15,188.52,967.0,19.0,23.0,8.0,-1.0299999999999994,1.0899999999999963,0.0,1.95,-14.600000000000001,0.923081794859167,44.29666666666666,967.7333333333332,-1.509999999999998,6.493333333333339,-0.7333333333332348
2012-08-23 20:00:00,-15.46,49.47,7.58,212.72,966.03,20.0,23.0,8.0,0.6499999999999986,-1.3200000000000003,-0.9700000000000273,4.43,-14.941666666666668,0.7594054692106788,45.876666666666665,967.2383333333332,-0.5183333333333326,3.5933333333333337,-1.2083333333332575
2012-08-23 21:00:00,-14.3,46.58,7.97,205.18,965.13,21.0,23.0,8.0,1.1600000000000001,-2.8900000000000006,-0.8999999999999773,0.3899999999999997,-14.983333333333334,0.7056533615501961,46.215,966.7483333333333,0.6833333333333336,0.3649999999999949,-1.6183333333333394
2012-08-23 22:00:00,-13.08,38.63,7.76,227.75,964.83,22.0,23.0,8.0,1.2200000000000006,-7.949999999999996,-0.2999999999999545,-0.20999999999999996,-14.75,1.051893530734182,46.14166666666667,966.2199999999999,1.67,-7.51166666666667,-1.3899999999998727
2012-08-23 23:00:00,-13.26,39.7,7.85,242.54,964.01,23.0,23.0,8.0,-0.17999999999999972,1.0700000000000003,-0.82000000000005,0.08999999999999986,-14.548333333333332,1.2190228327094978,45.81166666666667,965.6666666666666,1.2883333333333322,-6.111666666666665,-1.6566666666666379
2012-08-24 00:00:00,-13.15,36.25,8.86,248.17,963.63,0.0,24.0,8.0,0.10999999999999943,-3.450000000000003,-0.37999999999999545,1.0099999999999998,-14.226666666666667,1.3024540938808882,43.57,965.105,1.0766666666666662,-7.32,-1.4750000000000227
2012-08-24 01:00:00,-13.73,38.38,6.94,249.76,963.16,1.0,24.0,8.0,-0.5800000000000001,2.1300000000000026,-0.4700000000000273,-1.919999999999999,-13.83,0.9206084944211715,41.501666666666665,964.465,0.09999999999999964,-3.1216666666666626,-1.3050000000000637
2012-08-24 02:00:00,-13.82,37.83,5.57,252.35,962.0,2.0,24.0,8.0,-0.08999999999999986,-0.5500000000000043,-1.1599999999999682,-1.37,-13.556666666666667,0.4759271652964138,39.56166666666667,963.7933333333334,-0.26333333333333364,-1.7316666666666691,-1.7933333333334076
2012-08-24 03:00:00,-14.03,35.11,6.15,245.62,962.0,3.0,24.0,8.0,-0.20999999999999908,-2.719999999999999,0.0,0.5800000000000001,-13.511666666666665,0.3979656601606214,37.65,963.2716666666666,-0.5183333333333344,-2.539999999999999,-1.271666666666647
2012-08-24 04:00:00,-13.96,31.93,6.65,249.64,961.18,4.0,24.0,8.0,0.06999999999999851,-3.1799999999999997,-0.82000000000005,0.5,-13.658333333333333,0.3680987186436278,36.53333333333333,962.6633333333334,-0.30166666666666764,-4.603333333333332,-1.4833333333334622
2012-08-24 05:00:00,-14.61,35.68,4.81,243.14,961.0,5.0,24.0,8.0,-0.6499999999999986,3.75,-0.17999999999994998,-1.8400000000000007,-13.883333333333333,0.47344130224039643,35.86333333333334,962.1616666666667,-0.7266666666666666,-0.18333333333333712,-1.161666666666747
2012-08-24 06:00:00,-15.45,40.83,2.7,201.06,961.0,6.0,24.0,8.0,-0.8399999999999999,5.149999999999999,0.0,-2.1099999999999994,-14.266666666666666,0.6566175954595534,36.626666666666665,961.7233333333334,-1.1833333333333336,4.203333333333333,-0.7233333333333576
2012-08-24 07:00:00,-17.22,48.14,2.99,211.89,961.0,7.0,24.0,8.0,-1.7699999999999996,7.310000000000002,0.0,0.29000000000000004,-14.848333333333334,1.3084252621632964,38.25333333333334,961.3633333333333,-2.3716666666666644,9.886666666666663,-0.36333333333334394
2012-08-24 08:00:00,-17.48,54.11,3.79,104.19,960.9,8.0,24.0,8.0,-0.26000000000000156,5.969999999999999,-0.10000000000002274,0.7999999999999998,-15.458333333333334,1.561760758460494,40.96666666666666,961.18,-2.0216666666666665,13.143333333333338,-0.2799999999999727
2012-08-24 09:00:00,-15.58,48.76,3.01,100.22,961.0,9.0,24.0,8.0,1.9000000000000004,-5.350000000000001,0.10000000000002274,-0.7800000000000002,-15.716666666666667,1.3978364234298304,43.24166666666667,961.0133333333333,0.13666666666666671,5.518333333333331,-0.013333333333321207
2012-08-24 10:00:00,-16.87,43.84,6.9,200.49,961.0,10.0,24.0,8.0,-1.290000000000001,-4.919999999999995,0.0,3.8900000000000006,-16.201666666666664,1.149146059762251,45.22666666666667,960.9833333333332,-0.6683333333333366,-1.3866666666666632,0.016666666666765195
2012-08-24 11:00:00,-18.02,44.1,7.58,248.01,960.91,11.0,24.0,8.0,-1.1499999999999986,0.259999999999998,-0.09000000000003183,0.6799999999999997,-16.77,1.042842269952867,46.629999999999995,960.9683333333332,-1.25,-2.529999999999994,-0.05833333333328028
2012-08-24 12:00:00,-17.6,37.99,10.07,284.56,960.0,12.0,24.0,8.0,0.41999999999999815,-6.109999999999999,-0.9099999999999682,2.49,-17.128333333333334,0.850139204287816,46.156666666666666,960.8016666666666,-0.47166666666666757,-8.166666666666664,-0.8016666666666197
