timestamp,temperature,humidity,wind_speed,wind_direction,pressure,hour,day,month,temperature_change,humidity_change,pressure_change,wind_speed_change,temperature_rolling_mean,temperature_rolling_std,humidity_rolling_mean,pressure_rolling_mean,temperature_deviation,humidity_deviation,pressure_deviation,prediction,anomaly_score,status
2012-04-19 12:00:00,-15.54,51.8,4.23,184.32,973.01,12.0,19.0,4.0,-0.24,-0.01,0.01,-1.45,-15.8317,0.8001,52.79,972.3267,0.2917,-0.99,0.6833,1,0.07500079887554595,normal
2012-04-19 13:00:00,-16.85,52.82,5.86,160.31,973.36,13.0,19.0,4.0,-1.31,1.02,0.35,1.63,-15.76,0.6495,51.7383,972.7,-1.09,1.0817,0.66,1,0.027498693735326596,normal
2012-04-19 14:00:00,-17.09,54.31,3.73,136.39,974.0,14.0,19.0,4.0,-0.24,1.49,0.64,-2.13,-16.0033,0.8374,52.19,973.0417,-1.0867,2.12,0.9583,1,0.03666750133635077,normal
2012-04-19 15:00:00,-16.9,54.99,2.69,133.32,974.0,15.0,19.0,4.0,0.19,0.68,0.0,-1.04,-16.125,0.9158,52.85,973.375,-0.775,2.14,0.625,1,0.04689250117003363,normal
2012-04-19 16:00:00,-17.04,56.76,1.26,104.14,974.46,16.0,19.0,4.0,-0.14,1.77,0.46,-1.43,-16.4533,0.8088,53.7483,973.6383,-0.5867,3.0117,0.8217,1,0.028139885668282183,normal
2012-04-19 17:00:00,-17.7,60.17,1.01,164.5,975.0,17.0,19.0,4.0,-0.66,3.41,0.54,-0.25,-16.8533,0.712,55.1417,973.9717,-0.8467,5.0283,1.0283,1,0.03334687914419043,normal
2012-04-19 18:00:00,-18.62,63.66,0.79,180.81,975.0,18.0,19.0,4.0,-0.92,3.49,0.0,-0.22,-17.3667,0.6856,57.1183,974.3033,-1.2533,6.5417,0.6967,1,0.016806008176878995,normal
2012-04-19 19:00:00,-17.12,57.95,0.68,206.48,975.0,19.0,19.0,4.0,1.5,-5.71,0.0,-0.11,-17.4117,0.6529,57.9733,974.5767,0.2917,-0.0233,0.4233,1,0.003995760010656435,normal
2012-04-19 20:00:00,-16.91,57.92,0.82,185.16,975.0,20.0,19.0,4.0,0.21,-0.03,0.0,0.14,-17.3817,0.6745,58.575,974.7433,0.4717,-0.655,0.2567,1,0.0501029908001156,normal
2012-04-19 21:00:00,-16.51,54.38,0.63,212.65,975.0,21.0,19.0,4.0,0.4,-3.54,0.0,-0.19,-17.3167,0.7452,58.4733,974.91,0.8067,-4.0933,0.09,1,0.049130366263403225,normal
2012-04-19 22:00:00,-16.27,56.17,0.61,178.16,975.0,22.0,19.0,4.0,0.24,1.79,0.0,-0.02,-17.1883,0.8599,58.375,975.0,0.9183,-2.205,0.0,1,0.036888038252171185,normal
2012-04-19 23:00:00,-16.18,60.87,0.76,221.11,975.0,23.0,19.0,4.0,0.09,4.7,0.0,0.15,-16.935,0.9019,58.4917,975.0,0.755,2.3783,0.0,1,0.044160045091959754,normal
2012-04-20 00:00:00,-14.95,69.99,1.95,249.19,975.0,0.0,20.0,4.0,1.23,9.12,0.0,1.19,-16.3233,0.7646,59.5467,975.0,1.3733,10.4433,0.0,-1,-0.036373097688949474,anomaly
2012-04-20 01:00:00,-14.74,73.67,3.22,234.65,975.0,1.0,20.0,4.0,0.21,3.68,0.0,1.27,-15.9267,0.8776,62.1667,975.0,1.1867,11.5033,0.0,1,0.013134615624610546,normal
2012-04-20 02:00:00,-13.67,46.53,6.95,259.7,975.0,2.0,20.0,4.0,1.07,-27.14,0.0,3.73,-15.3867,1.116,60.2683,975.0,1.7167,-13.7383,0.0,-1,-0.07955220358243387,anomaly
2012-04-20 03:00:00,-13.66,45.18,6.65,248.83,975.0,3.0,20.0,4.0,0.01,-1.35,0.0,-0.3,-14.9117,1.1483,58.735,975.0,1.2517,-13.555,0.0,1,0.03128654066705849,normal
2012-04-20 04:00:00,-13.85,42.82,5.93,254.9,975.0,4.0,20.0,4.0,-0.19,-2.36,0.0,-0.72,-14.5083,0.9899,56.51,975.0,0.6583,-13.69,0.0,1,0.02709075116236742,normal
2012-04-20 05:00:00,-14.27,45.26,4.72,272.25,975.0,5.0,20.0,4.0,-0.42,2.44,0.0,-1.21,-14.19,0.5574,53.9083,975.0,-0.08,-8.6483,0.0,1,0.04392196975226342,normal
2012-04-20 06:00:00,-14.99,55.84,5.4,275.27,974.7,6.0,20.0,4.0,-0.72,10.58,-0.3,0.68,-14.1967,0.5684,51.55,974.95,-0.7933,4.29,-0.25,1,0.02756569494229666,normal
2012-04-20 07:00:00,-15.28,70.36,7.53,244.18,974.0,7.0,20.0,4.0,-0.29,14.52,-0.7,2.13,-14.2867,0.6993,50.9983,974.7833,-0.9933,19.3617,-0.7833,-1,-0.06996369249157408,anomaly
2012-04-20 08:00:00,-15.02,74.14,8.74,230.91,973.08,8.0,20.0,4.0,0.26,3.78,-0.92,1.21,-14.5117,0.6781,55.6,974.4633,-0.5083,18.54,-1.3833,1,0.001208879236809901,normal
2012-04-20 09:00:00,-14.77,78.74,8.88,233.33,973.0,9.0,20.0,4.0,0.25,4.6,-0.08,0.14,-14.6967,0.5357,61.1933,974.13,-0.0733,17.5467,-1.13,1,0.007253693807480699,normal
2012-04-20 10:00:00,-14.42,75.63,10.42,237.78,972.01,10.0,20.0,4.0,0.35,-3.11,-0.99,1.54,-14.7917,0.3849,66.6617,973.6317,0.3717,8.9683,-1.6217,1,0.037301230646620886,normal
2012-04-20 11:00:00,-14.34,76.7,12.2,228.77,971.17,11.0,20.0,4.0,0.08,1.07,-0.84,1.78,-14.8033,0.3665,71.9017,972.9933,0.4633,4.7983,-1.8233,1,0.05092135605589987,normal
2012-04-20 12:00:00,-14.05,76.98,11.79,230.33,970.58,12.0,20.0,4.0,0.29,0.28,-0.59,-0.41,-14.6467,0.4598,75.425,972.3067,0.5967,1.555,-1.7267,1,0.062285922547181904,normal
2012-04-20 13:00:00,-13.94,78.21,11.95,233.37,969.87,13.0,20.0,4.0,0.11,1.23,-0.71,0.16,-14.4233,0.4138,76.7333,971.6183,0.4833,1.4767,-1.7483,1,0.0603106184772324,normal
2012-04-20 14:00:00,-13.83,79.1,12.49,232.09,968.83,14.0,20.0,4.0,0.11,0.89,-1.04,0.54,-14.225,0.351,77.56,970.91,0.395,1.54,-2.08,1,0.05952561674688228,normal
2012-04-20 15:00:00,-13.48,79.93,13.32,237.13,968.0,15.0,20.0,4.0,0.35,0.83,-0.83,0.83,-14.01,0.3455,77.7583,970.0767,0.53,2.1717,-2.0767,1,0.05488944839295068,normal
2012-04-20 16:00:00,-13.47,80.54,13.02,236.16,968.2,16.0,20.0,4.0,0.01,0.61,0.2,-0.3,-13.8517,0.3376,78.5767,969.4417,0.3817,1.9633,-1.2417,1,0.06376542357973103,normal
2012-04-20 17:00:00,-13.24,76.23,11.44,236.59,968.47,17.0,20.0,4.0,0.23,-4.31,0.27,-1.58,-13.6683,0.3175,78.4983,968.9917,0.4283,-2.2683,-0.5217,1,0.05073511738105008,normal
2012-04-20 18:00:00,-12.69,70.44,8.9,245.1,968.59,18.0,20.0,4.0,0.55,-5.79,0.12,-2.54,-13.4417,0.4488,77.4083,968.66,0.7517,-6.9683,-0.07,1,0.0174874626209659,normal
2012-04-20 19:00:00,-12.4,68.39,5.57,254.86,969.8,19.0,20.0,4.0,0.29,-2.05,1.21,-3.33,-13.185,0.5382,75.7717,968.6483,0.785,-7.3817,1.1517,1,0.022012612680227306,normal
2012-04-20 20:00:00,-13.55,70.38,3.29,240.29,970.0,20.0,20.0,4.0,-1.15,1.99,0.2,-2.28,-13.1383,0.4801,74.3183,968.8433,-0.4117,-3.9383,1.1567,1,0.01607606512272214,normal
2012-04-20 21:00:00,-14.15,68.17,4.56,228.65,970.0,21.0,20.0,4.0,-0.6,-2.21,0.0,1.27,-13.25,0.63,72.3583,969.1767,-0.9,-4.1883,0.8233,1,0.037690435029987535,normal
2012-04-20 22:00:00,-13.43,64.18,5.46,215.33,970.27,22.0,20.0,4.0,0.72,-3.99,0.27,0.9,-13.2433,0.6274,69.6317,969.5217,-0.1867,-5.4517,0.7483,1,0.046164587749885355,normal
2012-04-20 23:00:00,-13.29,64.14,3.71,193.48,971.0,23.0,20.0,4.0,0.14,-0.04,0.73,-1.75,-13.2517,0.6277,67.6167,969.9433,-0.0383,-3.4767,1.0567,1,0.05554156512469899,normal
2012-04-21 00:00:00,-13.51,64.48,0.73,241.37,971.5,0.0,21.0,4.0,-0.22,0.34,0.5,-2.98,-13.3883,0.5673,66.6233,970.4283,-0.1217,-2.1433,1.0717,1,0.03636773292738649,normal
2012-04-21 01:00:00,-14.18,67.97,0.7,212.71,971.02,1.0,21.0,4.0,-0.67,3.49,-0.48,-0.03,-13.685,0.3824,66.5533,970.6317,-0.495,1.4167,0.3883,1,0.030312113692622877,normal
2012-04-21 02:00:00,-14.89,72.22,0.92,136.96,971.0,2.0,21.0,4.0,-0.71,4.25,-0.02,0.22,-13.9083,0.6108,66.86,970.7983,-0.9817,5.36,0.2017,1,3.1762257986345244e-05,normal
2012-04-21 03:00:00,-15.2,72.24,0.57,87.4,971.0,3.0,21.0,4.0,-0.31,0.02,0.0,-0.35,-14.0833,0.8114,67.5383,970.965,-1.1167,4.7017,0.035,-1,-0.008167231973055689,anomaly
2012-04-21 04:00:00,-15.66,72.22,0.57,239.87,970.86,4.0,21.0,4.0,-0.46,-0.02,-0.14,0.0,-14.455,0.951,68.8783,971.0633,-1.205,3.3417,-0.2033,1,0.027359940946037886,normal
2012-04-21 05:00:00,-16.05,69.8,1.16,234.7,970.37,5.0,21.0,4.0,-0.39,-2.42,-0.49,0.59,-14.915,0.9423,69.8217,970.9583,-1.135,-0.0217,-0.5883,1,0.03033607470657873,normal
2012-04-21 06:00:00,-15.74,68.43,1.43,224.84,970.0,6.0,21.0,4.0,0.31,-1.37,-0.37,0.27,-15.2867,0.6808,70.48,970.7083,-0.4533,-2.05,-0.7083,1,0.049535208673590736,normal
2012-04-21 07:00:00,-15.31,66.1,2.65,221.84,970.0,7.0,21.0,4.0,0.43,-2.33,0.0,1.22,-15.475,0.4196,70.1683,970.5383,0.165,-4.0683,-0.5383,1,0.041774827412757565,normal
2012-04-21 08:00:00,-15.1,66.44,2.15,232.4,969.12,8.0,21.0,4.0,0.21,0.34,-0.88,-0.5,-15.51,0.3664,69.205,970.225,0.41,-2.765,-1.105,1,0.054666756748520284,normal
2012-04-21 09:00:00,-15.01,67.83,3.34,230.99,968.75,9.0,21.0,4.0,0.09,1.39,-0.37,1.19,-15.4783,0.4047,68.47,969.85,0.4683,-0.64,-1.1,1,0.05160736466877791,normal
2012-04-21 10:00:00,-13.82,61.53,5.68,212.48,967.77,10.0,21.0,4.0,1.19,-6.3,-0.98,2.34,-15.1717,0.771,66.6883,969.335,1.3517,-5.1583,-1.565,1,0.00356411722347022,normal
2012-04-21 11:00:00,-13.72,60.78,2.23,224.87,967.0,11.0,21.0,4.0,0.1,-0.75,-0.77,-3.45,-14.7833,0.825,65.185,968.7733,1.0633,-4.405,-1.7733,1,0.02696191245857693,normal
2012-04-21 12:00:00,-13.38,52.35,8.94,251.39,966.74,12.0,21.0,4.0,0.34,-8.43,-0.26,6.71,-14.39,0.8401,62.505,968.23,1.01,-10.155,-1.49,-1,-0.046518676272940485,anomaly
2012-04-21 13:00:00,-14.08,61.79,11.87,243.71,965.62,13.0,21.0,4.0,-0.7,9.44,-1.12,2.93,-14.185,0.7108,61.7867,967.5,0.105,0.0033,-1.88,1,0.023408983792707228,normal
2012-04-21 14:00:00,-14.19,65.11,12.28,241.35,964.88,14.0,21.0,4.0,-0.11,3.32,-0.74,0.41,-14.0333,0.557,61.565,966.7933,-0.1567,3.545,-1.9133,1,0.07801847852582405,normal
2012-04-21 15:00:00,-14.4,67.93,12.69,242.96,964.28,15.0,21.0,4.0,-0.21,2.82,-0.6,0.41,-13.9317,0.366,61.5817,966.0483,-0.4683,6.3483,-1.7683,1,0.06405079410268866,normal
2012-04-21 16:00:00,-14.53,75.15,13.77,231.23,962.56,16.0,21.0,4.0,-0.13,7.22,-1.72,1.08,-14.05,0.4316,63.8517,965.18,-0.48,11.2983,-2.62,1,0.01901714129255805,normal
2012-04-21 17:00:00,-13.99,78.05,14.79,231.38,962.0,17.0,21.0,4.0,0.54,2.9,-0.56,1.02,-14.095,0.4034,66.73,964.3467,0.105,11.32,-2.3467,1,0.022892141920217157,normal
2012-04-21 18:00:00,-13.59,80.62,16.16,233.04,961.11,18.0,21.0,4.0,0.4,2.57,-0.89,1.37,-14.13,0.3317,71.4417,963.4083,0.54,9.1783,-2.2983,1,0.025654207837219778,normal
2012-04-21 19:00:00,-13.33,84.72,16.79,233.46,960.12,19.0,21.0,4.0,0.26,4.1,-0.99,0.63,-14.005,0.4677,75.2633,962.4917,0.675,9.4567,-2.3717,1,0.010848594651547805,normal
2012-04-21 20:00:00,-13.06,86.28,17.24,233.32,959.53,20.0,21.0,4.0,0.27,1.56,-0.59,0.45,-13.8167,0.5899,78.7917,961.6,0.7567,7.4883,-2.07,1,0.02804904827807675,normal
2012-04-21 21:00:00,-12.8,86.54,17.27,235.8,959.0,21.0,21.0,4.0,0.26,0.26,-0.53,0.03,-13.55,0.6335,81.8933,960.72,0.75,4.6467,-1.72,1,0.03989626705995725,normal
2012-04-21 22:00:00,-12.73,86.14,16.3,235.49,958.94,22.0,21.0,4.0,0.07,-0.4,-0.06,-0.97,-13.25,0.4855,83.725,960.1167,0.52,2.415,-1.1767,1,0.04330735128889962,normal
2012-04-21 23:00:00,-12.38,87.77,17.61,233.96,958.0,23.0,21.0,4.0,0.35,1.63,-0.94,1.31,-12.9817,0.4372,85.345,959.45,0.6017,2.425,-1.45,1,0.02969137225673446,normal
2012-04-22 00:00:00,-12.05,86.7,16.38,232.92,958.0,0.0,22.0,4.0,0.33,-1.07,0.0,-1.23,-12.725,0.4601,86.3583,958.9317,0.675,0.3417,-0.9317,1,0.03752970023219265,normal
2012-04-22 01:00:00,-11.76,86.32,17.13,231.79,958.0,1.0,22.0,4.0,0.29,-0.38,0.0,0.75,-12.4633,0.4925,86.625,958.5783,0.7033,-0.305,-0.5783,1,0.04069123665324048,normal
2012-04-22 02:00:00,-11.76,85.39,16.16,235.77,958.01,2.0,22.0,4.0,0.0,-0.93,0.01,-0.97,-12.2467,0.4626,86.4767,958.325,0.4867,-1.0867,-0.315,1,0.044592547667476445,normal
2012-04-22 03:00:00,-11.72,85.61,15.86,233.82,958.0,3.0,22.0,4.0,0.04,0.22,-0.01,-0.3,-12.0667,0.4115,86.3217,958.1583,0.3467,-0.7117,-0.1583,1,0.05429841777292704,normal
2012-04-22 04:00:00,-11.35,83.12,14.95,233.71,958.66,4.0,22.0,4.0,0.37,-2.49,0.66,-0.91,-11.8367,0.3473,85.8183,958.1117,0.4867,-2.6983,0.5483,1,0.04418448936777081,normal
2012-04-22 05:00:00,-11.08,80.01,14.94,233.5,958.87,5.0,22.0,4.0,0.27,-3.11,0.21,-0.01,-11.62,0.346,84.525,958.2567,0.54,-4.515,0.6133,1,0.0503276289816183,normal
2012-04-22 06:00:00,-11.02,76.37,12.48,238.81,959.08,6.0,22.0,4.0,0.06,-3.64,0.21,-2.46,-11.4483,0.3455,82.8033,958.4367,0.4283,-6.4333,0.6433,1,0.02875239431434473,normal
2012-04-22 07:00:00,-10.83,72.62,10.47,242.1,959.91,7.0,22.0,4.0,0.19,-3.75,0.83,-2.01,-11.2933,0.3842,80.52,958.755,0.4633,-7.9,1.155,1,0.03260640170063278,normal
2012-04-22 08:00:00,-10.87,70.42,7.69,253.58,960.0,8.0,22.0,4.0,-0.04,-2.2,0.09,-2.78,-11.145,0.3369,78.025,959.0867,0.275,-7.605,0.9133,1,0.035784997271856356,normal
2012-04-22 09:00:00,-10.73,67.2,6.4,260.74,960.0,9.0,22.0,4.0,0.14,-3.22,0.0,-1.29,-10.98,0.2216,74.9567,959.42,0.25,-7.7567,0.58,1,0.04588199182214253,normal
2012-04-22 10:00:00,-10.87,64.67,4.79,278.19,960.0,10.0,22.0,4.0,-0.14,-2.53,0.0,-1.61,-10.9,0.1284,71.8817,959.6433,0.03,-7.2117,0.3567,1,0.03844446406312335,normal
2012-04-22 11:00:00,-11.38,63.36,4.9,269.56,960.0,11.0,22.0,4.0,-0.51,-1.31,0.0,0.11,-10.95,0.2304,69.1067,959.8317,-0.43,-5.7467,0.1683,1,0.05117146222724939,normal
2012-04-22 12:00:00,-11.23,60.97,5.51,262.97,959.94,12.0,22.0,4.0,0.15,-2.39,-0.06,0.61,-10.985,0.2575,66.54,959.975,-0.245,-5.57,-0.035,1,0.06108940060871715,normal
2012-04-22 13:00:00,-11.53,59.93,6.14,264.39,959.0,13.0,22.0,4.0,-0.3,-1.04,-0.94,0.63,-11.1017,0.3234,64.425,959.8233,-0.4283,-4.495,-0.8233,1,0.06546107645188587,normal
2012-04-22 14:00:00,-11.83,59.09,6.32,266.4,959.0,14.0,22.0,4.0,-0.3,-0.84,0.0,0.18,-11.2617,0.4114,62.5367,959.6567,-0.5683,-3.4467,-0.6567,1,0.07457954409546697,normal
2012-04-22 15:00:00,-11.92,59.83,6.84,259.94,958.64,15.0,22.0,4.0,-0.09,0.74,-0.36,0.52,-11.46,0.3901,61.3083,959.43,-0.46,-1.4783,-0.79,1,0.07987456954512495,normal
2012-04-22 16:00:00,-12.16,59.37,8.02,257.54,958.0,16.0,22.0,4.0,-0.24,-0.46,-0.64,1.18,-11.675,0.3537,60.425,959.0967,-0.485,-1.055,-1.0967,1,0.0802249739138366,normal
2012-04-22 17:00:00,-12.5,59.38,9.0,250.71,957.42,17.0,22.0,4.0,-0.34,0.01,-0.58,0.98,-11.8617,0.4494,59.7617,958.6667,-0.6383,-0.3817,-1.2467,1,0.08262627694048674,normal
2012-04-22 18:00:00,-12.75,63.59,10.6,249.25,956.63,18.0,22.0,4.0,-0.25,4.21,-0.79,1.6,-12.115,0.4505,60.1983,958.115,-0.635,3.3917,-1.485,1,0.06314071742511529,normal
2012-04-22 19:00:00,-12.87,65.06,11.61,242.39,955.89,19.0,22.0,4.0,-0.12,1.47,-0.74,1.01,-12.3383,0.4344,61.0533,957.5967,-0.5317,4.0067,-1.7067,1,0.07775127081685407,normal
2012-04-22 20:00:00,-12.89,63.52,10.14,244.24,955.26,20.0,22.0,4.0,-0.02,-1.54,-0.63,-1.47,-12.515,0.4005,61.7917,956.9733,-0.375,1.7283,-1.7133,1,0.08225600451213855,normal
2012-04-22 21:00:00,-12.95,64.35,10.77,247.86,954.72,21.0,22.0,4.0,-0.06,0.83,-0.54,0.63,-12.6867,0.3035,62.545,956.32,-0.2633,1.805,-1.6,1,0.08431599759461961,normal
2012-04-22 22:00:00,-13.23,63.97,11.6,247.89,953.99,22.0,22.0,4.0,-0.28,-0.38,-0.73,0.83,-12.865,0.2398,63.3117,955.6517,-0.365,0.6583,-1.6617,1,0.07657858096123737,normal
2012-04-22 23:00:00,-13.43,60.22,9.18,254.74,953.32,23.0,22.0,4.0,-0.2,-3.75,-0.67,-2.42,-13.02,0.2567,63.4517,954.9683,-0.41,-3.2317,-1.6483,1,0.05915470979679971,normal
2012-04-23 00:00:00,-13.31,60.73,9.41,254.76,952.61,0.0,23.0,4.0,0.12,0.51,-0.71,0.23,-13.1133,0.2401,62.975,954.2983,-0.1967,-2.245,-1.6883,1,0.08658483021324292,normal
2012-04-23 01:00:00,-13.52,63.17,9.04,257.82,952.0,1.0,23.0,4.0,-0.21,2.44,-0.61,-0.37,-13.2217,0.2546,62.66,953.65,-0.2983,0.51,-1.65,1,0.07641576209304507,normal
2012-04-23 02:00:00,-13.38,61.69,10.18,259.55,951.24,2.0,23.0,4.0,0.14,-1.48,-0.76,1.14,-13.3033,0.1996,62.355,952.98,-0.0767,-0.665,-1.74,1,0.07786156796048238,normal
2012-04-23 03:00:00,-13.57,67.96,9.05,257.39,950.5,3.0,23.0,4.0,-0.19,6.27,-0.74,-1.13,-13.4067,0.1275,62.9567,952.2767,-0.1633,5.0033,-1.7767,1,0.04711564825448983,normal
2012-04-23 04:00:00,-13.77,71.05,9.77,256.82,950.0,4.0,23.0,4.0,-0.2,3.09,-0.5,0.72,-13.4967,0.1634,64.1367,951.6117,-0.2733,6.9133,-1.6117,1,0.05211060283617486,normal
2012-04-23 05:00:00,-13.97,73.53,8.59,255.68,949.65,5.0,23.0,4.0,-0.2,2.48,-0.35,-1.18,-13.5867,0.2468,66.355,951.0,-0.3833,7.175,-1.35,1,0.05084436078851057,normal
2012-04-23 06:00:00,-13.89,62.89,8.07,255.56,949.0,6.0,23.0,4.0,0.08,-10.64,-0.65,-0.52,-13.6833,0.2298,66.715,950.3983,-0.2067,-3.825,-1.3983,1,0.030042358868442365,normal
2012-04-23 07:00:00,-14.05,66.08,7.67,258.49,948.42,7.0,23.0,4.0,-0.16,3.19,-0.58,-0.4,-13.7717,0.2549,67.2,949.8017,-0.2783,-1.12,-1.3817,1,0.06530168767310829,normal
2012-04-23 08:00:00,-14.12,65.64,7.17,256.86,948.0,8.0,23.0,4.0,-0.07,-0.44,-0.42,-0.5,-13.895,0.2008,67.8583,949.2617,-0.225,-2.2183,-1.2617,1,0.07213875547379633,normal
2012-04-23 09:00:00,-14.14,64.96,6.91,257.59,948.0,9.0,23.0,4.0,-0.02,-0.68,0.0,-0.26,-13.99,0.1427,67.3583,948.845,-0.15,-2.3983,-0.845,1,0.07070390560293344,normal
2012-04-23 10:00:00,-14.22,61.29,6.44,260.13,947.58,10.0,23.0,4.0,-0.08,-3.67,-0.42,-0.47,-14.065,0.1205,65.7317,948.4417,-0.155,-4.4417,-0.8617,1,0.06255770132633237,normal
2012-04-23 11:00:00,-14.26,61.35,8.08,253.58,947.0,11.0,23.0,4.0,-0.04,0.06,-0.58,1.64,-14.1133,0.1323,63.7017,948.0,-0.1467,-2.3517,-1.0,1,0.06971277976389195,normal
2012-04-23 12:00:00,-14.02,61.81,9.8,262.26,946.99,12.0,23.0,4.0,0.24,0.46,-0.01,1.72,-14.135,0.0933,63.5217,947.665,0.115,-1.7117,-0.675,1,0.05713270513392177,normal
2012-04-23 13:00:00,-14.2,62.08,10.2,261.4,946.84,13.0,23.0,4.0,-0.18,0.27,-0.15,0.4,-14.16,0.0858,62.855,947.4017,-0.04,-0.775,-0.5617,1,0.07280847380645805,normal
2012-04-23 14:00:00,-14.52,68.52,10.73,252.51,946.82,14.0,23.0,4.0,-0.32,6.44,-0.02,0.53,-14.2267,0.1662,63.335,947.205,-0.2933,5.185,-0.385,1,0.04480430889281334,normal
2012-04-23 15:00:00,-14.64,70.58,11.63,248.37,946.3,15.0,23.0,4.0,-0.12,2.06,-0.52,0.9,-14.31,0.2279,64.2717,946.9217,-0.33,6.3083,-0.6217,1,0.05895010562311093,normal
2012-04-23 16:00:00,-14.48,66.99,13.3,241.2,946.3,16.0,23.0,4.0,0.16,-3.59,0.0,1.67,-14.3533,0.2321,65.2217,946.7083,-0.1267,1.7683,-0.4083,1,0.058833824380813915,normal
2012-04-23 17:00:00,-14.62,71.64,12.74,247.48,946.83,17.0,23.0,4.0,-0.14,4.65,0.53,-0.56,-14.4133,0.2491,66.9367,946.68,-0.2067,4.7033,0.15,1,0.05639888122676057,normal
2012-04-23 18:00:00,-14.89,76.24,12.55,247.66,947.0,18.0,23.0,4.0,-0.27,4.6,0.17,-0.19,-14.5583,0.2265,69.3417,946.6817,-0.3317,6.8983,0.3183,1,0.04027936625963929,normal
2012-04-23 19:00:00,-15.07,80.11,13.06,248.44,947.5,19.0,23.0,4.0,-0.18,3.87,0.5,0.51,-14.7033,0.2297,72.3467,946.7917,-0.3667,7.7633,0.7083,1,0.028932841576045976,normal
2012-04-23 20:00:00,-15.26,83.0,13.65,246.14,948.0,20.0,23.0,4.0,-0.19,2.89,0.5,0.59,-14.8267,0.2996,74.76,946.9883,-0.4333,8.24,1.0117,1,0.023534545080922342,normal
2012-04-23 21:00:00,-15.21,80.07,13.08,245.42,948.0,21.0,23.0,4.0,0.05,-2.93,0.0,-0.57,-14.9217,0.3183,76.3417,947.2717,-0.2883,3.7283,0.7283,1,0.05353534403326904,normal
2012-04-23 22:00:00,-15.29,78.09,13.56,244.53,948.81,22.0,23.0,4.0,-0.08,-1.98,0.81,0.48,-15.0567,0.26,78.1917,947.69,-0.2333,-0.1017,1.12,1,0.05951197018371951,normal
2012-04-23 23:00:00,-15.08,71.85,13.71,243.13,949.0,23.0,23.0,4.0,0.21,-6.24,0.19,0.15,-15.1333,0.15,78.2267,948.0517,0.0533,-6.3767,0.9483,1,0.030739101787907286,normal
2012-04-24 00:00:00,-14.63,61.15,13.35,244.29,949.89,0.0,24.0,4.0,0.45,-10.7,0.89,-0.36,-15.09,0.2431,75.7117,948.5333,0.46,-14.5617,1.3567,-1,-0.024601430337545693,anomaly
2012-04-24 01:00:00,-14.28,57.42,13.24,241.44,950.0,1.0,24.0,4.0,0.35,-3.73,0.11,-0.11,-14.9583,0.4116,71.93,948.95,0.6783,-14.51,1.05,1,0.02244392732509859,normal
2012-04-24 02:00:00,-13.92,58.34,12.6,244.96,950.0,2.0,24.0,4.0,0.36,0.92,0.0,-0.64,-14.735,0.5541,67.82,949.2833,0.815,-9.48,0.7167,1,0.05019385869549364,normal
2012-04-24 03:00:00,-13.54,58.91,12.25,248.54,950.0,3.0,24.0,4.0,0.38,0.57,0.0,-0.35,-14.4567,0.6742,64.2933,949.6167,0.9167,-5.3833,0.3833,1,0.0705505009834701,normal
2012-04-24 04:00:00,-13.19,56.66,14.21,245.91,950.05,4.0,24.0,4.0,0.35,-2.25,0.05,1.96,-14.1067,0.6996,60.7217,949.8233,0.9167,-4.0617,0.2267,1,0.06408852682864158,normal
2012-04-24 05:00:00,-13.28,59.02,15.17,244.35,950.69,5.0,24.0,4.0,-0.09,2.36,0.64,0.96,-13.8067,0.5733,58.5833,950.105,0.5267,0.4367,0.585,1,0.07362909338140977,normal
2012-04-24 06:00:00,-13.25,60.37,14.24,247.04,951.38,6.0,24.0,4.0,0.03,1.35,0.69,-0.93,-13.5767,0.4378,58.4533,950.3533,0.3267,1.9167,1.0267,1,0.08392700257878882,normal
2012-04-24 07:00:00,-14.08,78.62,13.79,256.22,952.09,7.0,24.0,4.0,-0.83,18.25,0.71,-0.45,-13.5433,0.3769,61.9867,950.7017,-0.5367,16.6333,1.3883,-1,-0.07178799472422315,anomaly
2012-04-24 08:00:00,-14.08,73.58,15.72,244.65,952.64,8.0,24.0,4.0,0.0,-5.04,0.55,1.93,-13.57,0.4128,64.5267,951.1417,-0.51,9.0533,1.4983,1,0.02485325700948171,normal
2012-04-24 09:00:00,-13.83,72.05,15.15,242.3,952.9,9.0,24.0,4.0,0.25,-1.53,0.26,-0.57,-13.6183,0.4254,66.7167,951.625,-0.2117,5.3333,1.275,1,0.06375539632625404,normal
2012-04-24 10:00:00,-13.7,71.86,14.46,243.78,953.05,10.0,24.0,4.0,0.13,-0.19,0.15,-0.69,-13.7033,0.37,69.25,952.125,0.0033,2.61,0.925,1,0.07231200366060264,normal
2012-04-24 11:00:00,-13.9,76.61,13.99,246.25,953.94,11.0,24.0,4.0,-0.2,4.75,0.89,-0.47,-13.8067,0.3098,72.1817,952.6667,-0.0933,4.4283,1.2733,1,0.04946696796202982,normal
2012-04-24 12:00:00,-14.0,78.87,12.97,251.42,954.73,12.0,24.0,4.0,-0.1,2.26,0.79,-1.02,-13.9317,0.1508,75.265,953.225,-0.0683,3.605,1.505,1,0.04991768291726251,normal
2012-04-24 13:00:00,-14.08,77.47,12.26,246.44,955.0,13.0,24.0,4.0,-0.08,-1.4,0.27,-0.71,-13.9317,0.1508,75.0733,953.71,-0.1483,2.3967,1.29,1,0.06242014784758704,normal
